ID,TARGET
64265,0
64266,1
64267,0
64270,0
64271,1
64272,0
64273,0
64285,0
64287,0
64289,0
64292,0
64295,1
64296,0
64297,1
64298,0
64300,0
64302,0
64303,0
64308,1
64309,1
64312,1
64314,1
64317,1
64319,0
64321,1
64322,0
64323,0
64324,0
64325,0
64326,0
64327,0
64330,0
64331,1
64333,1
64334,0
64339,0
64341,0
64342,0
64343,0
64346,1
64349,0
64350,0
64351,0
64353,1
64359,1
64361,0
64362,1
64365,0
64366,0
64368,0
64369,1
64371,1
64374,0
64375,1
64377,0
64378,0
64379,1
64380,0
64381,1
64382,0
64383,0
64385,1
64387,0
64388,0
64391,0
64395,0
64396,1
64399,0
64403,1
64404,0
64411,0
64413,0
64415,0
64418,1
64419,0
64421,1
64422,0
64423,0
64425,0
64426,1
64434,0
64439,1
64442,0
64443,1
64444,1
64445,0
64452,1
64455,0
64456,0
64458,0
64459,0
64460,1
64464,0
64465,0
64468,0
64471,1
64472,0
64473,0
64474,1
64475,1
64478,1
64481,1
64482,1
64484,1
64485,1
64486,1
64487,1
64488,1
64489,0
64490,1
64491,0
64493,1
64496,0
64497,0
64500,1
64501,0
64502,1
64503,1
64505,0
64506,1
64509,0
64510,0
64512,1
64513,0
64518,0
64519,0
64522,0
64523,0
64525,0
64526,1
64527,0
64531,1
64532,0
64534,0
64535,0
64537,0
64539,1
64541,0
64544,1
64546,1
64548,0
64551,0
64554,0
64557,0
64559,1
64560,1
64561,0
64562,0
64563,1
64566,0
64569,1
64570,0
64571,0
64575,0
64578,1
64579,1
64582,0
64584,0
64585,0
64587,0
64588,0
64589,0
64592,0
64593,0
64598,0
64600,1
64602,0
64603,0
64605,1
64606,1
64609,0
64612,0
64613,0
64616,0
64618,0
64619,0
64621,1
64622,1
64625,0
64628,1
64629,0
64630,0
64632,0
64634,0
64637,1
64638,0
64640,1
64642,0
64643,0
64645,0
64647,0
64649,0
64651,0
64652,0
64653,1
64655,1
64656,0
64657,1
64660,1
64662,1
64664,0
64665,1
64666,1
64671,0
64673,0
64674,1
64677,0
64678,0
64681,0
64683,0
64684,0
64687,1
64688,0
64689,0
64691,1
64692,1
64693,0
64695,1
64697,0
64699,1
64701,0
64702,1
64706,0
64707,1
64708,0
64710,1
64711,1
64712,0
64713,1
64715,0
64716,0
64719,0
64720,0
64722,0
64726,0
64727,0
64728,0
64729,1
64731,0
64732,0
64733,1
64734,1
64736,1
64737,0
64738,0
64739,1
64740,0
64742,1
64743,0
64745,0
64747,0
64749,0
64750,1
64752,1
64753,0
64754,1
64755,1
64758,0
64759,1
64760,1
64761,0
64765,0
64766,1
64767,0
64769,1
64770,0
64775,0
64776,0
64777,0
64778,0
64780,0
64781,0
64783,1
64784,1
64788,0
64789,1
64790,0
64791,1
64793,1
64794,1
64798,1
64804,0
64805,0
64807,0
64808,0
64813,0
64815,0
64819,0
64827,0
64828,1
64829,0
64830,1
64831,0
64832,0
64833,1
64836,1
64838,1
64841,0
64842,0
64844,1
64847,1
64849,1
64850,0
64851,0
64855,0
64857,0
64859,0
64862,1
64865,1
64866,1
64867,1
64868,0
64870,1
64871,1
64872,0
64873,1
64875,0
64879,0
64882,0
64883,1
64885,0
64887,0
64888,0
64892,1
64893,1
64894,0
64895,0
64896,0
64898,0
64899,0
64903,0
64906,0
64907,0
64910,0
64911,0
64912,1
64914,0
64915,1
64916,0
64922,1
64924,1
64925,0
64926,0
64927,0
64928,0
64929,0
64930,0
64932,0
64935,0
64936,0
64938,0
64939,1
64940,1
64941,0
64942,0
64943,1
64947,0
64948,1
64949,0
64950,1
64952,0
64956,0
64957,0
64959,0
64961,1
64964,0
64967,0
64968,0
64970,1
64971,0
64973,0
64974,0
64977,1
64978,0
64981,1
64984,0
64986,1
64989,1
64990,0
64993,0
64998,0
65000,0
65001,0
65004,0
65005,0
65007,0
65008,1
65012,0
65013,1
65014,1
65015,0
65017,0
65018,0
65020,0
65022,1
65025,0
65026,1
65034,1
65036,0
65037,0
65039,1
65040,0
65042,0
65043,0
65044,0
65045,0
65046,1
65047,0
65048,1
65056,0
65057,0
65058,0
65060,0
65061,0
65062,0
65064,0
65065,1
65066,0
65067,0
65072,1
65073,1
65074,0
65075,1
65076,0
65078,0
65079,1
65080,0
65083,0
65084,1
65085,0
65087,0
65088,0
65090,0
65091,1
65095,0
65096,0
65097,0
65099,0
65106,1
65108,1
65109,0
65110,1
65112,0
65113,0
65114,0
65115,0
65116,1
65117,1
65118,0
65120,1
65122,0
65124,0
65125,1
65126,0
65129,0
65130,1
65132,0
65135,0
65138,0
65140,0
65144,0
65145,1
65147,1
65148,1
65150,0
65151,0
65153,0
65154,0
65156,0
65157,0
65158,0
65163,0
65165,0
65169,1
65170,0
65172,0
65173,0
65174,0
65178,0
65179,0
65180,0
65182,1
65184,0
65187,0
65188,0
65189,1
65190,0
65194,0
65195,1
65196,0
65197,0
65199,1
65202,0
65203,1
65206,1
65207,0
65211,1
65214,1
65216,0
65217,1
65219,0
65220,0
65223,0
65228,1
65230,0
65232,0
65235,0
65236,0
65238,0
65242,1
65244,1
65253,0
65254,0
65256,0
65257,0
65261,0
65266,1
65268,1
65273,1
65274,0
65275,0
65276,0
65277,1
65278,0
65282,0
65283,1
65290,0
65293,0
65294,0
65296,0
65297,1
65298,1
65299,1
65300,0
65305,1
65307,0
65308,0
65310,0
65314,0
65316,1
65317,1
65320,0
65321,0
65327,1
65328,0
65329,1
65330,0
65334,0
65335,0
65337,0
65339,1
65340,1
65343,0
65344,0
65345,0
65347,0
65348,1
65350,1
65352,1
65353,0
65354,0
65355,0
65356,0
65357,0
65358,1
65360,0
65361,1
65363,0
65368,1
65369,0
65370,1
65371,0
65375,0
65377,0
65380,0
65383,0
65384,1
65385,1
65386,1
65393,1
65396,0
65397,1
65398,1
65399,1
65400,0
65401,0
65403,0
65412,1
65414,1
65415,0
65419,1
65420,0
65421,0
65422,0
65423,0
65424,1
65425,0
65426,0
65428,0
65429,1
65430,1
65432,1
65433,1
65434,0
65437,0
65438,0
65439,0
65440,0
65441,0
65443,0
65444,0
65446,0
65447,0
65448,1
65449,0
65450,0
65451,0
65452,0
65453,0
65455,1
65456,0
65457,0
65458,0
65460,0
65463,1
65464,0
65465,0
65467,0
65468,0
65469,0
65472,0
65473,0
65474,1
65481,0
65482,1
65483,1
65486,0
65490,0
65491,1
65492,0
65493,0
65495,0
65498,0
65500,1
65501,1
65502,0
65505,0
65506,1
65508,1
65509,1
65510,0
65511,1
65512,0
65513,0
65514,0
65515,0
65519,0
65522,1
65524,0
65525,1
65527,1
65532,1
65533,0
65536,1
65538,0
65539,0
65541,0
65545,1
65546,0
65548,0
65549,0
65551,1
65553,1
65554,0
65555,1
65560,0
65562,1
65563,0
65564,0
65565,1
65566,1
65567,0
65568,0
65571,1
65572,1
65573,0
65574,0
65581,0
65585,0
65586,0
65590,0
65592,1
65594,0
65595,1
65597,0
65600,1
65601,0
65605,0
65606,0
65608,1
65609,0
65613,0
65615,0
65617,0
65618,0
65620,0
65625,0
65627,1
65628,1
65630,0
65631,1
65632,0
65633,1
65636,0
65644,0
65645,0
65648,0
65650,1
65653,0
65654,0
65655,1
65656,1
65660,0
65661,0
65662,1
65663,1
65665,1
65667,0
65668,0
65670,1
65671,0
65672,0
65674,0
65675,1
65676,1
65677,1
65678,0
65682,1
65683,0
65684,1
65685,1
65689,0
65690,0
65692,0
65693,0
65694,0
65695,1
65696,1
65697,0
65698,0
65699,1
65701,1
65703,1
65706,0
65707,0
65709,0
65716,0
65717,0
65719,0
65721,0
65722,0
65724,0
65726,1
65727,1
65729,0
65730,0
65732,1
65733,1
65736,0
65737,1
65738,0
65739,0
65740,0
65741,0
65744,0
65745,1
65749,0
65750,0
65753,1
65754,1
65756,0
65757,1
65758,0
65759,1
65761,0
65763,0
65764,0
65768,0
65772,0
65776,0
65780,0
65781,0
65786,0
65787,1
65789,1
65792,0
65795,0
65796,1
65799,1
65801,0
65802,0
65803,0
65805,1
65806,0
65808,0
65811,0
65812,1
65813,1
65814,0
65815,0
65816,0
65818,0
65819,1
65820,0
65824,0
65825,0
65829,0
65830,0
65835,0
65836,1
65837,0
65841,0
65844,0
65845,0
65846,0
65848,1
65853,0
65854,0
65858,1
65861,0
65863,0
65865,0
65870,1
65872,0
65875,0
65876,1
65879,1
65880,1
65881,1
65882,0
65885,1
65886,1
65888,1
65889,0
65890,0
65892,0
65894,0
65898,0
65901,0
65903,0
65904,0
65906,0
65907,1
65911,0
65912,0
65916,1
65917,1
65918,0
65921,0
65924,0
65925,0
65931,0
65932,0
65934,0
65935,0
65940,0
65941,1
65942,1
65943,1
65944,0
65946,0
65948,0
65949,0
65953,0
65955,1
65957,0
65958,0
65960,0
65961,0
65962,0
65964,1
65965,0
65966,1
65967,0
65971,0
65973,1
65974,1
65975,0
65976,0
65981,0
65982,1
65983,0
65985,0
65986,0
65989,0
65997,0
66006,0
66010,0
66011,0
66016,0
66017,0
66019,0
66020,0
66026,0
66028,0
66030,1
66032,1
66033,1
66036,1
66038,0
66039,0
66043,0
66044,0
66045,1
66048,0
66049,0
66050,0
66051,0
66053,0
66056,1
66059,0
66060,0
66061,0
66062,0
66064,0
66065,1
66066,0
66070,0
66071,0
66074,0
66075,0
66076,0
66077,0
66078,0
66079,0
66080,0
66083,0
66084,0
66086,1
66087,0
66091,0
66093,0
66094,0
66096,0
66099,0
66102,0
66104,1
66107,0
66110,0
66113,1
66114,1
66115,0
66119,1
66122,0
66126,1
66128,0
66130,0
66131,1
66132,1
66134,1
66135,1
66136,1
66137,0
66138,0
66139,0
66143,1
66145,0
66148,1
66150,1
66151,0
66152,1
66157,1
66159,0
66160,0
66161,1
66162,1
66165,0
66166,1
66167,0
66168,0
66172,1
66173,0
66174,0
66176,0
66177,1
66178,1
66182,1
66183,0
66188,0
66191,1
66194,1
66196,0
66200,1
66201,0
66202,0
66203,0
66205,1
66207,0
66208,1
66213,0
66215,1
66216,0
66220,0
66223,1
66224,0
66225,1
66226,0
66227,0
66229,0
66230,1
66232,0
66234,0
66235,0
66236,1
66237,0
66239,0
66240,0
66243,0
66245,0
66246,0
66248,0
66250,0
66255,0
66257,1
66260,0
66261,1
66264,1
66267,1
66269,1
66270,0
66271,0
66272,0
66273,0
66276,0
66277,0
66281,0
66283,0
66290,1
66292,0
66294,0
66296,1
66297,0
66298,1
66304,0
66305,0
66309,0
66310,1
66311,1
66312,1
66313,1
66314,0
66318,1
66320,0
66324,1
66325,1
66331,1
66333,1
66334,0
66337,0
66339,1
66341,0
66342,0
66345,0
66347,0
66350,1
66351,0
66352,0
66355,0
66356,1
66358,0
66360,1
66363,0
66364,0
66365,0
66366,0
66368,0
66370,0
66372,0
66374,0
66375,0
66377,1
66378,0
66380,0
66381,0
66382,0
66383,0
66384,1
66385,1
66388,1
66391,0
66392,1
66393,1
66394,0
66395,0
66396,0
66397,0
66398,1
66401,1
66403,0
66408,0
66409,1
66410,1
66413,0
66415,1
66416,0
66417,1
66421,0
66422,0
66423,1
66427,0
66431,1
66433,1
66438,1
66439,1
66441,1
66444,0
66445,0
66447,0
66448,0
66449,0
66450,0
66451,0
66452,0
66453,0
66454,0
66455,0
66458,0
66459,1
66460,0
66463,0
66467,1
66469,0
66470,1
66474,0
66477,1
66479,0
66480,1
66481,0
66482,0
66483,0
66484,0
66487,1
66489,1
66490,0
66493,1
66494,0
66496,1
66501,1
66502,0
66504,0
66506,0
66508,0
66509,0
66511,0
66513,1
66514,1
66515,1
66516,1
66517,1
66518,1
66519,1
66521,0
66523,0
66524,1
66530,0
66532,0
66536,1
66537,0
66540,0
66542,0
66544,1
66545,1
66548,0
66549,1
66551,0
66552,0
66554,1
66556,0
66562,0
66563,1
66565,0
66567,0
66569,0
66570,1
66574,1
66575,1
66576,0
66580,0
66581,1
66582,1
66583,0
66584,1
66585,0
66586,1
66587,0
66591,1
66593,1
66596,0
66598,0
66601,1
66603,0
66604,0
66605,1
66606,0
66607,0
66608,1
66610,0
66611,0
66612,0
66615,1
66616,0
66619,1
66621,1
66622,0
66623,0
66624,1
66625,0
66626,1
66631,0
66633,0
66634,1
66640,0
66644,0
66645,0
66647,0
66648,0
66652,0
66653,1
66654,1
66655,0
66657,1
66658,0
66659,0
66662,1
66663,0
66664,0
66665,0
66666,0
66667,0
66671,1
66673,0
66676,0
66678,0
66680,0
66682,1
66683,0
66685,0
66686,1
66689,1
66692,0
66693,1
66694,0
66695,0
66696,1
66698,0
66699,0
66700,0
66702,0
66705,0
66706,1
66712,1
66713,0
66714,0
66716,0
66717,0
66718,0
66719,0
66720,1
66728,0
66730,1
66732,1
66737,0
66739,1
66740,0
66741,0
66742,1
66744,0
66746,0
66748,1
66749,1
66755,0
66756,1
66757,0
66762,0
66763,1
66764,1
66767,0
66768,0
66769,0
66770,1
66775,0
66778,1
66780,1
66781,1
66786,0
66787,0
66788,1
66789,0
66793,0
66795,1
66797,1
66799,1
66801,0
66803,0
66804,0
66805,0
66806,1
66808,0
66810,0
66811,0
66815,0
66816,1
66818,1
66819,0
66820,0
66824,0
66825,0
66828,1
66835,1
66836,0
66837,0
66838,0
66839,0
66842,0
66843,0
66845,0
66846,0
66848,0
66849,0
66851,1
66854,0
66855,1
66856,1
66861,1
66862,0
66863,0
66868,1
66872,0
66874,1
66876,1
66878,0
66879,1
66883,1
66884,0
66885,1
66890,0
66895,0
66896,0
66897,0
66898,0
66899,0
66900,1
66901,1
66905,0
66906,0
66907,1
66908,0
66911,1
66912,1
66913,0
66914,0
66917,0
66919,1
66923,0
66925,1
66926,0
66927,1
66928,0
66929,0
66931,0
66933,0
66934,0
66940,0
66941,1
66943,0
66944,0
66945,1
66946,0
66949,0
66950,0
66952,1
66954,0
66955,1
66958,0
66959,0
66960,0
66965,0
66966,0
66969,0
66972,0
66974,1
66979,0
66980,0
66981,0
66983,0
66984,1
66986,0
66988,1
66991,0
66993,1
66995,0
66996,1
66998,0
67001,0
67002,0
67008,0
67009,1
67011,0
67013,0
67018,1
67021,0
67022,1
67024,0
67025,0
67027,1
67028,0
67029,0
67030,1
67032,0
67036,1
67037,0
67038,0
67039,0
67040,0
67043,0
67045,0
67046,1
67050,1
67051,0
67052,1
67053,0
67055,1
67056,1
67057,1
67058,1
67059,0
67062,0
67064,0
67065,0
67068,0
67070,0
67071,1
67072,1
67074,0
67075,0
67079,0
67080,0
67086,0
67087,0
67090,0
67091,1
67094,1
67096,0
67101,1
67102,0
67103,0
67105,0
67106,1
67109,0
67111,0
67113,1
67116,0
67117,1
67118,0
67119,0
67122,1
67123,0
67125,0
67127,0
67129,0
67130,0
67131,0
67132,1
67133,0
67136,1
67137,1
67139,0
67140,0
67141,0
67142,1
67144,1
67145,0
67147,0
67148,1
67149,0
67151,0
67154,0
67156,1
67158,1
67159,0
67160,1
67161,0
67162,1
67163,0
67166,0
67167,0
67169,0
67170,0
67171,1
67172,0
67173,0
67176,0
67177,1
67179,0
67180,0
67182,0
67183,1
67185,1
67186,0
67187,0
67197,0
67198,0
67200,0
67203,0
67205,0
67206,0
67207,0
67210,0
67211,0
67215,0
67217,0
67218,0
67219,0
67221,0
67222,0
67226,0
67228,0
67229,0
67230,0
67233,1
67234,1
67235,1
67236,0
67237,0
67241,1
67243,1
67245,0
67249,1
67259,1
67260,1
67262,0
67263,1
67265,0
67266,1
67267,1
67274,1
67276,0
67277,0
67278,0
67280,0
67281,1
67283,1
67285,0
67286,0
67288,0
67290,0
67293,1
67295,0
67296,0
67297,1
67300,1
67301,0
67304,0
67309,1
67310,0
67311,0
67315,1
67316,0
67320,1
67321,0
67322,1
67327,0
67330,1
67334,1
67336,0
67341,0
67344,0
67345,1
67348,0
67350,1
67351,0
67352,0
67354,0
67359,0
67360,0
67362,1
67363,1
67365,0
67368,0
67373,0
67374,1
67375,0
67376,0
67378,0
67381,0
67382,0
67383,1
67384,0
67385,0
67386,0
67390,0
67391,1
67392,0
67393,0
67395,0
67396,0
67400,0
67403,0
67407,1
67409,0
67410,0
67412,0
67415,0
67416,1
67419,1
67420,0
67421,1
67422,0
67424,0
67425,0
67430,1
67433,0
67435,0
67436,0
67440,0
67442,0
67443,0
67445,0
67447,0
67450,0
67451,1
67453,1
67456,1
67462,0
67465,1
67467,1
67468,1
67469,0
67472,0
67474,1
67475,1
67476,0
67479,0
67480,0
67483,0
67485,0
67486,0
67487,1
67489,1
67491,0
67496,0
67497,1
67506,0
67507,0
67509,0
67510,1
67511,0
67514,0
67519,0
67520,1
67525,1
67527,1
67528,1
67530,0
67533,1
67540,0
67542,0
67546,0
67547,0
67548,0
67551,0
67553,1
67554,0
67555,0
67556,0
67557,1
67558,0
67560,0
67562,0
67565,1
67566,0
67567,1
67568,0
67572,0
67573,0
67574,0
67577,0
67578,1
67581,0
67582,1
67584,1
67585,0
67586,0
67588,1
67589,0
67591,0
67593,1
67594,0
67595,1
67596,0
67597,1
67598,0
67599,0
67600,0
67602,0
67603,1
67605,1
67606,1
67609,0
67610,0
67613,0
67614,1
67616,0
67620,1
67622,0
67627,1
67629,0
67630,0
67631,1
67632,1
67635,0
67637,0
67638,1
67641,0
67642,1
67643,0
67646,1
67647,1
67648,1
67649,1
67651,0
67652,0
67653,0
67655,0
67656,0
67657,0
67658,0
67660,0
67661,1
67664,0
67667,0
67670,0
67671,0
67673,0
67674,0
67675,1
67677,1
67678,1
67679,0
67682,0
67683,0
67685,0
67689,0
67693,0
67697,1
67698,1
67703,0
67705,1
67708,0
67709,0
67726,0
67728,0
67730,0
67735,0
67736,1
67737,0
67738,1
67739,0
67740,1
67743,1
67744,1
67746,1
67747,0
67748,0
67749,1
67751,0
67752,1
67753,1
67754,1
67755,0
67756,0
67758,1
67761,0
67765,1
67766,0
67772,1
67773,0
67775,0
67776,0
67779,1
67780,1
67781,0
67787,1
67788,0
67791,0
67795,1
67797,0
67800,0
67802,1
67803,0
67806,0
67808,0
67809,1
67812,0
67814,0
67815,1
67819,0
67823,1
67826,1
67828,0
67831,1
67832,1
67834,1
67835,0
67837,0
67840,0
67841,1
67843,1
67850,1
67851,1
67854,0
67855,0
67856,0
67857,0
67858,0
67859,1
67860,0
67861,1
67866,1
67867,0
67868,0
67869,1
67870,0
67871,1
67872,0
67875,1
67878,0
67879,0
67880,0
67883,0
67884,0
67885,1
67886,0
67888,1
67891,0
67893,1
67895,1
67896,0
67899,0
67901,0
67902,0
67906,0
67907,0
67908,0
67910,0
67911,0
67914,1
67921,1
67922,0
67928,1
67930,0
67931,0
67932,1
67933,1
67934,0
67935,0
67936,0
67940,1
67944,0
67945,0
67947,0
67949,0
67951,1
67954,0
67960,0
67963,0
67966,1
67968,1
67969,0
67970,1
67973,0
67974,0
67975,1
67976,0
67979,1
67986,0
67990,0
67991,0
67993,1
67994,1
67995,0
67999,0
68000,0
68002,0
68003,0
68006,0
68007,1
68009,0
68010,1
68011,0
68015,0
68020,1
68021,0
68022,0
68023,1
68024,0
68025,1
68028,0
68030,0
68032,1
68033,0
68034,1
68035,0
68036,0
68037,0
68039,1
68040,1
68042,1
68044,0
68046,0
68047,1
68049,1
68052,0
68055,0
68056,1
68058,0
68059,0
68064,1
68069,0
68070,0
68074,0
68076,0
68078,0
68079,1
68080,0
68082,0
68088,0
68091,0
68092,0
68093,0
68095,0
68096,1
68098,0
68100,0
68101,0
68102,0
68105,0
68108,1
68112,0
68114,1
68115,0
68116,0
68118,1
68119,0
68122,0
68123,1
68127,0
68130,0
68132,1
68135,0
68141,0
68144,0
68151,0
68153,1
68154,1
68157,0
68161,0
68162,0
68170,0
68171,0
68177,0
68178,0
68179,0
68180,1
68181,1
68183,0
68184,0
68187,1
68190,1
68192,0
68193,1
68199,0
68200,1
68201,0
68202,1
68203,1
68205,0
68208,0
68209,0
68210,0
68211,1
68213,1
68214,0
68216,0
68217,1
68218,0
68219,0
68222,1
68223,1
68225,0
68228,0
68229,0
68230,0
68232,0
68233,1
68235,0
68240,1
68241,0
68242,0
68243,1
68244,0
68247,1
68253,1
68254,0
68255,0
68256,0
68261,1
68262,1
68266,0
68269,0
68271,0
68272,0
68273,1
68274,0
68275,0
68277,0
68279,0
68280,0
68282,0
68283,0
68284,1
68290,0
68291,0
68294,1
68297,0
68298,0
68300,0
68301,0
68302,0
68304,0
68305,0
68308,1
68310,1
68311,0
68312,0
68313,1
68321,0
68323,1
68327,0
68332,1
68334,0
68336,0
68337,1
68338,0
68341,1
68343,0
68345,1
68346,0
68347,1
68348,0
68350,1
68352,0
68354,0
68356,0
68357,0
68359,0
68362,0
68364,0
68368,0
68369,0
68370,0
68373,0
68374,0
68376,0
68377,0
68378,1
68379,0
68382,0
68384,0
68386,0
68387,1
68389,0
68391,0
68393,0
68394,1
68397,1
68399,0
68400,1
68401,0
68402,1
68404,1
68406,1
68408,0
68409,0
68411,1
68412,0
68413,1
68414,0
68416,0
68418,1
68419,0
68423,0
68424,0
68427,0
68430,0
68433,1
68438,0
68441,0
68443,1
68445,0
68447,0
68453,0
68464,0
68467,1
68468,1
68469,0
68470,1
68472,0
68473,0
68476,1
68477,1
68480,0
68481,0
68483,1
68484,0
68487,0
68490,0
68491,1
68492,0
68494,1
68495,1
68496,0
68497,0
68498,1
68502,1
68504,0
68507,1
68508,1
68510,1
68513,0
68515,0
68517,0
68520,0
68523,1
68527,0
68528,0
68530,0
68531,0
68533,0
68534,0
68536,1
68541,1
68542,1
68548,0
68550,1
68551,1
68552,0
68555,1
68560,0
68562,0
68564,1
68569,0
68570,1
68571,0
68577,1
68579,0
68580,1
68581,1
68587,0
68588,1
68589,1
68590,0
68591,1
68592,1
68595,0
68597,0
68599,1
68603,1
68604,1
68605,0
68606,0
68607,0
68613,0
68616,0
68619,1
68620,0
68621,1
68622,0
68623,0
68624,1
68625,0
68627,1
68629,0
68630,0
68631,0
68634,0
68635,0
68638,0
68639,1
68640,0
68641,0
68644,1
68646,1
68653,0
68654,0
68655,1
68657,0
68659,0
68660,1
68664,0
68668,0
68669,0
68670,1
68672,1
68673,1
68674,1
68675,0
68676,0
68680,0
68684,1
68687,0
68689,0
68692,0
68693,0
68695,0
68696,1
68698,0
68699,0
68701,1
68705,0
68707,1
68708,0
68709,1
68710,1
68713,1
68715,0
68717,0
68719,0
68720,0
68724,0
68727,1
68730,0
68732,0
68735,1
68737,1
68740,1
68741,0
68743,1
68746,0
68748,0
68749,0
68750,0
68752,0
68754,0
68756,1
68757,0
68758,1
68759,0
68760,1
68764,1
68765,1
68766,1
68769,1
68772,1
68773,0
68774,0
68776,1
68779,1
68782,0
68784,0
68785,0
68786,0
68787,0
68790,1
68791,0
68792,0
68794,1
68797,0
68799,0
68804,1
68805,0
68813,0
68817,0
68818,0
68819,0
68821,1
68822,0
68824,0
68826,0
68827,0
68829,0
68834,0
68838,0
68839,0
68841,0
68842,0
68845,1
68847,1
68852,0
68853,1
68855,0
68856,0
68857,0
68858,0
68859,0
68862,1
68868,1
68869,0
68871,1
68873,0
68874,0
68876,1
68878,0
68881,0
68883,0
68884,0
68887,0
68892,1
68894,1
68897,1
68898,0
68899,1
68903,0
68904,0
68905,0
68907,0
68909,0
68910,1
68912,0
68915,0
68916,0
68918,0
68919,0
68920,0
68924,0
68926,1
68930,0
68931,0
68932,0
68934,1
68936,1
68939,0
68940,0
68942,1
68947,1
68948,0
68949,1
68950,0
68951,0
68952,1
68960,1
68962,1
68964,0
68965,0
68966,0
68967,0
68968,0
68969,0
68972,0
68973,1
68975,1
68976,1
68979,0
68980,0
68984,0
68988,0
68990,0
68994,0
68996,0
68999,0
69000,0
69001,0
69003,0
69007,0
69010,0
69011,0
69012,0
69013,0
69017,1
69018,1
69020,0
69022,0
69023,0
69029,1
69030,0
69033,0
69038,0
69040,1
69041,0
69042,1
69044,0
69045,1
69049,1
69050,0
69052,0
69054,0
69055,1
69056,0
69060,1
69061,0
69062,1
69065,1
69067,1
69069,0
69073,0
69077,1
69078,1
69080,1
69082,0
69083,1
69085,1
69086,0
69088,0
69091,1
69092,0
69094,0
69095,1
69096,0
69098,0
69099,1
69102,1
69104,0
69105,1
69106,1
69108,1
69109,0
69111,1
69112,0
69113,0
69116,0
69117,0
69119,1
69122,0
69123,0
69124,0
69125,0
69128,0
69129,0
69130,0
69131,0
69132,0
69136,0
69142,1
69143,0
69145,1
69146,1
69147,1
69149,1
69150,1
69151,0
69152,0
69154,0
69156,1
69160,0
69161,1
69162,0
69163,0
69164,0
69165,1
69166,0
69167,1
69168,0
69172,0
69173,0
69175,0
69176,0
69177,0
69178,1
69180,0
69181,1
69184,1
69185,1
69188,0
69190,1
69192,1
69193,1
69199,0
69202,0
69204,0
69205,1
69206,0
69207,0
69210,0
69211,1
69212,0
69213,0
69214,1
69215,1
69217,1
69219,0
69222,0
69223,1
69225,1
69226,0
69232,0
69233,0
69234,1
69235,0
69236,0
69238,1
69241,1
69245,0
69247,0
69248,1
69249,0
69252,0
69253,0
69257,0
69259,0
69260,0
69263,1
69264,1
69265,0
69268,0
69270,0
69273,0
69275,0
69278,1
69281,0
69282,1
69283,0
69285,0
69286,1
69288,1
69289,0
69292,0
69295,0
69297,0
69298,0
69299,1
69300,1
69301,1
69303,1
69305,0
69307,1
69309,0
69312,1
69314,0
69316,0
69320,0
69323,1
69325,0
69334,0
69337,0
69338,0
69340,0
69342,0
69344,1
69346,0
69347,0
69349,0
69350,0
69351,1
69353,1
69354,0
69357,0
69359,0
69360,0
69361,0
69362,1
69363,0
69364,1
69365,0
69366,0
69367,0
69368,0
69369,0
69371,0
69374,0
69375,1
69379,1
69380,0
69381,1
69382,0
69383,0
69386,1
69387,1
69389,0
69390,0
69392,1
69393,1
69394,1
69398,0
69400,1
69401,0
69402,0
69404,1
69406,0
69407,0
69414,1
69416,1
69419,0
69422,0
69427,0
69429,0
69435,1
69440,1
69441,0
69443,0
69444,1
69446,0
69448,1
69450,1
69452,0
69453,0
69456,1
69457,1
69458,0
69462,1
69463,0
69464,1
69467,1
69469,1
69471,1
69472,0
69475,1
69478,0
69482,0
69484,0
69486,1
69487,1
69492,0
69494,1
69497,1
69499,1
69501,0
69502,1
69505,1
69506,0
69507,1
69509,1
69511,0
69513,1
69520,1
69522,0
69523,0
69524,0
69526,0
69528,0
69529,1
69532,1
69533,0
69535,0
69537,0
69539,1
69540,0
69542,1
69545,1
69549,0
69550,0
69553,0
69554,0
69555,0
69556,1
69559,0
69560,0
69562,0
69563,1
69566,0
69569,0
69570,0
69571,0
69572,0
69573,0
69574,0
69576,0
69577,1
69579,1
69580,0
69582,0
69585,1
69587,1
69588,0
69591,1
69592,0
69595,0
69598,0
69604,1
69607,0
69608,0
69609,0
69612,0
69613,0
69615,1
69620,1
69622,0
69624,0
69626,1
69628,0
69636,1
69638,1
69639,0
69640,0
69641,0
69643,1
69644,0
69645,0
69646,0
69648,1
69649,0
69651,0
69652,1
69653,1
69654,0
69656,1
69657,1
69661,0
69662,0
69663,0
69665,0
69666,0
69667,0
69668,0
69669,0
69670,0
69671,1
69672,0
69673,0
69674,1
69677,1
69679,0
69682,1
69686,0
69687,0
69688,1
69690,0
69691,0
69692,1
69694,1
69695,0
69696,0
69697,0
69698,1
69699,1
69700,0
69702,0
69703,0
69704,0
69706,0
69708,1
69709,1
69711,1
69712,0
69713,0
69716,0
69718,0
69720,1
69722,0
69723,0
69724,0
69727,0
69728,1
69732,0
69734,0
69740,0
69741,0
69742,0
69743,0
69744,0
69745,1
69746,1
69747,1
69748,0
69749,0
69751,1
69755,1
69756,0
69758,0
69760,1
69763,0
69764,0
69767,0
69768,1
69769,1
69770,0
69771,0
69777,1
69778,0
69779,1
69780,1
69782,1
69784,1
69789,0
69791,0
69792,0
69793,0
69795,1
69800,1
69801,0
69802,0
69805,0
69807,0
69808,0
69809,0
69811,1
69813,0
69814,0
69815,0
